Time	ECG	Heart Rate
196.97	0.0030364	83.3333
196.975	0.0295451	83.3333
196.98	0.0581239	83.3333
196.985	0.0861349	83.3333
196.99	0.111612	83.3333
196.995	0.136144	83.3333
197	0.160306	83.3333
197.005	0.182708	83.3333
197.01	0.203889	83.3333
197.015	0.223923	83.3333
197.02	0.239336	83.3333
197.025	0.248185	83.3333
197.03	0.250494	83.3333
197.035	0.242969	83.3333
197.04	0.223113	83.3333
197.045	0.193934	83.3333
197.05	0.158028	83.3333
197.055	0.116653	83.3333
197.06	0.0740657	83.3333
197.065	0.034058	83.3333
197.07	-0.00328001	83.3333
197.075	-0.0365885	83.3333
197.08	-0.0636416	83.3333
197.085	-0.0859413	83.3333
197.09	-0.104801	83.3333
197.095	-0.118385	83.3333
197.1	-0.127313	83.3333
197.105	-0.13477	83.3333
197.11	-0.140249	83.3333
197.115	-0.142329	83.3333
197.12	-0.142858	83.3333
197.125	-0.142564	83.3333
197.13	-0.14117	83.3333
197.135	-0.140856	83.3333
197.14	-0.142174	83.3333
197.145	-0.143319	83.3333
197.15	-0.145029	83.3333
197.155	-0.148913	83.3333
197.16	-0.152822	83.3333
197.165	-0.15512	83.3333
197.17	-0.157879	83.3333
197.175	-0.161478	83.3333
197.18	-0.164258	83.3333
197.185	-0.166267	83.3333
197.19	-0.167201	83.3333
197.195	-0.166267	83.3333
197.2	-0.166598	83.3333
197.205	-0.171209	83.3333
197.21	-0.17715	83.3333
197.215	-0.182095	83.3333
197.22	-0.188451	83.3333
197.225	-0.196345	83.3333
197.23	-0.203309	83.3333
197.235	-0.209923	83.3333
197.24	-0.216513	83.3333
197.245	-0.221277	83.3333
197.25	-0.225143	83.3333
197.255	-0.230487	83.3333
197.26	-0.23577	83.3333
197.265	-0.239598	83.3333
197.27	-0.243926	83.3333
197.275	-0.248291	83.3333
197.28	-0.250253	83.3333
197.285	-0.250858	83.3333
197.29	-0.252353	83.3333
197.295	-0.25452	83.3333
197.3	-0.25719	83.3333
197.305	-0.260865	83.3333
197.31	-0.263973	83.3333
197.315	-0.265408	83.3333
197.32	-0.266536	83.3333
197.325	-0.266053	83.3333
197.33	-0.260614	83.3333
197.335	-0.250362	83.3333
197.34	-0.237383	83.3333
197.345	-0.222012	83.3333
197.35	-0.204314	83.3333
197.355	-0.185708	83.3333
197.36	-0.166881	83.3333
197.365	-0.15117	83.3333
197.37	-0.145246	83.3333
197.375	-0.150308	83.3333
197.38	-0.163331	83.3333
197.385	-0.183729	83.3333
197.39	-0.209763	83.3333
197.395	-0.236314	83.3333
197.4	-0.261075	83.3333
197.405	-0.284492	83.3333
197.41	-0.304374	83.3333
197.415	-0.319593	83.3333
197.42	-0.332349	83.3333
197.425	-0.342157	83.3333
197.43	-0.347245	83.3333
197.435	-0.350099	83.3333
197.44	-0.352313	83.3333
197.445	-0.352232	83.3333
197.45	-0.352616	83.3333
197.455	-0.359862	83.3333
197.46	-0.373163	83.3333
197.465	-0.380645	83.3333
197.47	-0.359608	83.3333
197.475	-0.280146	83.3333
197.48	-0.119258	83.3333
197.485	0.120298	83.3333
197.49	0.389183	83.3333
197.495	0.605915	83.3333
197.5	0.707917	88.8889
197.505	0.681339	88.8889
197.51	0.556381	88.8889
197.515	0.380931	88.8889
197.52	0.197265	88.8889
197.525	0.0359285	88.8889
197.53	-0.0869969	88.8889
197.535	-0.172714	88.8889
197.54	-0.230697	88.8889
197.545	-0.268549	88.8889
197.55	-0.292726	88.8889
197.555	-0.308951	88.8889
197.56	-0.317981	88.8889
197.565	-0.319134	88.8889
197.57	-0.315576	88.8889
197.575	-0.310432	88.8889
197.58	-0.304572	88.8889
197.585	-0.300186	88.8889
197.59	-0.297965	88.8889
197.595	-0.295037	88.8889
197.6	-0.291207	88.8889
197.605	-0.288699	88.8889
197.61	-0.285815	88.8889
197.615	-0.280103	88.8889
197.62	-0.273009	88.8889
197.625	-0.265577	88.8889
197.63	-0.25734	88.8889
197.635	-0.250374	88.8889
197.64	-0.245576	88.8889
197.645	-0.239586	88.8889
197.65	-0.23078	88.8889
197.655	-0.220934	88.8889
197.66	-0.209732	88.8889
197.665	-0.19612	88.8889
197.67	-0.181055	88.8889
197.675	-0.163734	88.8889
197.68	-0.142651	88.8889
197.685	-0.120117	88.8889
197.69	-0.0982053	88.8889
197.695	-0.074843	88.8889
197.7	-0.0490604	88.8889
197.705	-0.0225942	88.8889
197.71	0.00528158	88.8889
197.715	0.0352055	88.8889
197.72	0.0638264	88.8889
197.725	0.089584	88.8889
197.73	0.11455	88.8889
197.735	0.138711	88.8889
197.74	0.159856	88.8889
197.745	0.176222	88.8889
197.75	0.184467	88.8889
197.755	0.181352	88.8889
197.76	0.168423	88.8889
197.765	0.147845	88.8889
197.77	0.118384	88.8889
197.775	0.0815805	88.8889
197.78	0.0425459	88.8889
197.785	0.00352566	88.8889
197.79	-0.0338218	88.8889
197.795	-0.0657419	88.8889
197.8	-0.0922958	88.8889
197.805	-0.116212	88.8889
197.81	-0.136193	88.8889
197.815	-0.1502	88.8889
197.82	-0.160223	88.8889
197.825	-0.167527	88.8889
197.83	-0.171022	88.8889
197.835	-0.171753	88.8889
197.84	-0.170766	88.8889
197.845	-0.1668	88.8889
197.85	-0.16121	88.8889
197.855	-0.157165	88.8889
197.86	-0.153975	88.8889
197.865	-0.150333	88.8889
197.87	-0.147971	88.8889
197.875	-0.147323	88.8889
197.88	-0.146835	88.8889
197.885	-0.146664	88.8889
197.89	-0.14679	88.8889
197.895	-0.145453	88.8889
197.9	-0.143811	88.8889
197.905	-0.144993	88.8889
197.91	-0.148145	88.8889
197.915	-0.151431	88.8889
197.92	-0.155675	88.8889
197.925	-0.159705	88.8889
197.93	-0.160509	88.8889
197.935	-0.159547	88.8889
197.94	-0.16011	88.8889
197.945	-0.161742	88.8889
197.95	-0.16429	88.8889
197.955	-0.16869	88.8889
197.96	-0.172658	88.8889
197.965	-0.174193	88.8889
197.97	-0.174612	88.8889
197.975	-0.173755	88.8889
197.98	-0.170616	88.8889
197.985	-0.167723	88.8889
197.99	-0.166483	88.8889
197.995	-0.163855	88.8889
198	-0.158817	88.8889
198.005	-0.153214	88.8889
198.01	-0.145101	88.8889
198.015	-0.132456	88.8889
198.02	-0.117149	88.8889
198.025	-0.0976059	88.8889
198.03	-0.070552	88.8889
198.035	-0.0408491	88.8889
198.04	-0.0174265	88.8889
198.045	-0.00505884	88.8889
198.05	-0.00615297	88.8889
198.055	-0.0208919	88.8889
198.06	-0.0441547	88.8889
198.065	-0.0705171	88.8889
198.07	-0.0979878	88.8889
198.075	-0.123344	88.8889
198.08	-0.14339	88.8889
198.085	-0.159397	88.8889
198.09	-0.172667	88.8889
198.095	-0.181692	88.8889
198.1	-0.187415	88.8889
198.105	-0.192359	88.8889
198.11	-0.195303	88.8889
198.115	-0.195262	88.8889
198.12	-0.19497	88.8889
198.125	-0.196072	88.8889
198.13	-0.199853	88.8889
198.135	-0.208948	88.8889
198.14	-0.217474	88.8889
198.145	-0.204703	88.8889
198.15	-0.145773	88.8889
198.155	-0.0225318	88.8889
198.16	0.173147	88.8889
198.165	0.412867	88.8889
198.17	0.622935	88.8889
198.175	0.736874	87.5912
198.18	0.734925	87.5912
198.185	0.636627	87.5912
198.19	0.483281	87.5912
198.195	0.319184	87.5912
198.2	0.173763	87.5912
198.205	0.0599753	87.5912
198.21	-0.0177321	87.5912
198.215	-0.0629399	87.5912
198.22	-0.0865598	87.5912
198.225	-0.0984041	87.5912
198.23	-0.104105	87.5912
198.235	-0.108573	87.5912
198.24	-0.113639	87.5912
198.245	-0.116556	87.5912
198.25	-0.116771	87.5912
198.255	-0.116788	87.5912
198.26	-0.115494	87.5912
198.265	-0.110955	87.5912
198.27	-0.105434	87.5912
198.275	-0.100233	87.5912
198.28	-0.0942577	87.5912
198.285	-0.088376	87.5912
198.29	-0.0832591	87.5912
198.295	-0.0769494	87.5912
198.3	-0.0691419	87.5912
198.305	-0.0614964	87.5912
198.31	-0.0528283	87.5912
198.315	-0.0422539	87.5912
198.32	-0.0326775	87.5912
198.325	-0.0253764	87.5912
198.33	-0.0178173	87.5912
198.335	-0.00828213	87.5912
198.34	0.00414127	87.5912
198.345	0.0211708	87.5912
198.35	0.0416843	87.5912
198.355	0.062531	87.5912
198.36	0.0841981	87.5912
198.365	0.107966	87.5912
198.37	0.132482	87.5912
198.375	0.158512	87.5912
198.38	0.188922	87.5912
198.385	0.222584	87.5912
198.39	0.256836	87.5912
198.395	0.291602	87.5912
198.4	0.325568	87.5912
198.405	0.355844	87.5912
198.41	0.382137	87.5912
198.415	0.40381	87.5912
198.42	0.416722	87.5912
198.425	0.419325	87.5912
198.43	0.413118	87.5912
198.435	0.396207	87.5912
198.44	0.367302	87.5912
198.445	0.329871	87.5912
198.45	0.286439	87.5912
198.455	0.238349	87.5912
198.46	0.190596	87.5912
198.465	0.147844	87.5912
198.47	0.110104	87.5912
198.475	0.0780398	87.5912
198.48	0.0539328	87.5912
198.485	0.0364509	87.5912
198.49	0.0228742	87.5912
198.495	0.0130818	87.5912
198.5	0.00540784	87.5912
198.505	-0.00277454	87.5912
198.51	-0.0108312	87.5912
198.515	-0.0183508	87.5912
198.52	-0.0269373	87.5912
198.525	-0.0348878	87.5912
198.53	-0.0377429	87.5912
198.535	-0.0352866	87.5912
198.54	-0.0297358	87.5912
198.545	-0.0211754	87.5912
198.55	-0.0112772	87.5912
198.555	-0.00415592	87.5912
198.56	-0.000585874	87.5912
198.565	0.00136471	87.5912
198.57	0.00140317	87.5912
198.575	-2.94589e-05	87.5912
198.58	-0.000844425	87.5912
198.585	-0.00214152	87.5912
198.59	-0.00553312	87.5912
198.595	-0.00929703	87.5912
198.6	-0.0129989	87.5912
198.605	-0.0184963	87.5912
198.61	-0.0245437	87.5912
198.615	-0.0291929	87.5912
198.62	-0.0335044	87.5912
198.625	-0.0375539	87.5912
198.63	-0.0399524	87.5912
198.635	-0.0421537	87.5912
198.64	-0.0452327	87.5912
198.645	-0.0468172	87.5912
198.65	-0.0464512	87.5912
198.655	-0.0457297	87.5912
198.66	-0.043326	87.5912
198.665	-0.0387934	87.5912
198.67	-0.0353119	87.5912
198.675	-0.0334883	87.5912
198.68	-0.0306721	87.5912
198.685	-0.0267175	87.5912
198.69	-0.0210631	87.5912
198.695	-0.0102691	87.5912
198.7	0.00590395	87.5912
198.705	0.0246603	87.5912
198.71	0.0457472	87.5912
198.715	0.067821	87.5912
198.72	0.0857784	87.5912
198.725	0.0971854	87.5912
198.73	0.102006	87.5912
198.735	0.0979454	87.5912
198.74	0.0837691	87.5912
198.745	0.0626395	87.5912
198.75	0.036978	87.5912
198.755	0.00859677	87.5912
198.76	-0.0183032	87.5912
198.765	-0.0412367	87.5912
198.77	-0.0613839	87.5912
198.775	-0.0788622	87.5912
198.78	-0.0928634	87.5912
198.785	-0.104944	87.5912
198.79	-0.114957	87.5912
198.795	-0.120445	87.5912
198.8	-0.122593	87.5912
198.805	-0.124246	87.5912
198.81	-0.125481	87.5912
198.815	-0.12914	87.5912
198.82	-0.138635	87.5912
198.825	-0.144622	87.5912
198.83	-0.122077	87.5912
198.835	-0.0415218	87.5912
198.84	0.119028	87.5912
198.845	0.361751	87.5912
198.85	0.641324	87.5912
198.855	0.872597	87.5912
198.86	0.988587	81.0811
198.865	0.972136	81.0811
198.87	0.847513	81.0811
198.875	0.662931	81.0811
198.88	0.467907	81.0811
198.885	0.294869	81.0811
198.89	0.157945	81.0811
198.895	0.0599049	81.0811
198.9	-0.00522441	81.0811
198.905	-0.0464882	81.0811
198.91	-0.0689013	81.0811
198.915	-0.0771419	81.0811
198.92	-0.0794197	81.0811
198.925	-0.0803498	81.0811
198.93	-0.0798422	81.0811
198.935	-0.0788023	81.0811
198.94	-0.0779815	81.0811
198.945	-0.0753721	81.0811
198.95	-0.071425	81.0811
198.955	-0.0699735	81.0811
198.96	-0.0713177	81.0811
198.965	-0.073203	81.0811
198.97	-0.0754485	81.0811
198.975	-0.0764914	81.0811
198.98	-0.0733945	81.0811
198.985	-0.0673341	81.0811
198.99	-0.0606863	81.0811
198.995	-0.0529816	81.0811
199	-0.0446805	81.0811
199.005	-0.0376498	81.0811
199.01	-0.030024	81.0811
199.015	-0.0192479	81.0811
199.02	-0.00715323	81.0811
199.025	0.00500733	81.0811
199.03	0.0192775	81.0811
199.035	0.0360553	81.0811
199.04	0.0544627	81.0811
199.045	0.0746415	81.0811
199.05	0.0949887	81.0811
199.055	0.112745	81.0811
199.06	0.12972	81.0811
199.065	0.149016	81.0811
199.07	0.16982	81.0811
199.075	0.192135	81.0811
199.08	0.217939	81.0811
199.085	0.24573	81.0811
199.09	0.272569	81.0811
199.095	0.297942	81.0811
199.1	0.320061	81.0811
199.105	0.335769	81.0811
199.11	0.344869	81.0811
199.115	0.346103	81.0811
199.12	0.3348	81.0811
199.125	0.309373	81.0811
199.13	0.27225	81.0811
199.135	0.22581	81.0811
